ApplNo	SubmissionType	SubmissionNo	SubmissionPropertyTypeCode	SubmissionPropertyTypeID
011011	SUPPL     	22	Null	0
011011	SUPPL     	31	Null	0
011011	SUPPL     	32	Null	0
011011	SUPPL     	40	Null	0
011011	SUPPL     	41	Null	0
011011	SUPPL     	42	Null	0
011011	SUPPL     	43	Null	0
011011	SUPPL     	44	Null	0
011011	SUPPL     	46	Null	0
011011	SUPPL     	47	Null	0
011011	SUPPL     	48	Null	0
011011	SUPPL     	49	Null	0
011011	SUPPL     	50	Null	0
011011	SUPPL     	52	Null	0
011011	SUPPL     	53	Null	0
011011	SUPPL     	54	Null	0
011011	SUPPL     	55	Null	0
011011	SUPPL     	57	Null	0
011011	SUPPL     	58	Null	0
011011	SUPPL     	59	Null	0
011011	SUPPL     	61	Null	0
011011	SUPPL     	62	Null	0
011011	SUPPL     	63	Null	0
011011	SUPPL     	64	Null	0
011011	SUPPL     	66	Null	0
011011	SUPPL     	69	Null	0
011011	SUPPL     	77	Null	0
011011	SUPPL     	79	Null	15
011011	SUPPL     	79	Null	31
011011	SUPPL     	79	Null	6
011011	SUPPL     	79	Null	7
011073	ORIG      	1	Null	0
011111	SUPPL     	13	Null	0
011120	ORIG      	1	Null	0
011120	SUPPL     	81	Null	0
011120	SUPPL     	84	Null	0
011120	SUPPL     	85	Null	0
011120	SUPPL     	86	Null	0
011123	ORIG      	1	Null	0
011127	SUPPL     	57	Null	0
011127	SUPPL     	59	Null	0
011127	SUPPL     	60	Null	0
011145	SUPPL     	19	Null	0
011145	SUPPL     	20	Null	0
011145	SUPPL     	26	Null	0
011145	SUPPL     	27	Null	0
011145	SUPPL     	33	Null	0
011145	SUPPL     	34	Null	0
011145	SUPPL     	38	Null	0
011145	SUPPL     	44	Null	0
011145	SUPPL     	49	Null	0
011145	SUPPL     	50	Null	0
011145	SUPPL     	51	Null	0
011145	SUPPL     	52	Null	0
011145	SUPPL     	53	Null	0
011145	SUPPL     	56	Null	0
011145	SUPPL     	59	Null	0
011145	SUPPL     	60	Null	0
011145	SUPPL     	61	Null	0
011145	SUPPL     	68	Null	0
011145	SUPPL     	75	Null	0
011145	SUPPL     	81	Null	0
011145	SUPPL     	84	Null	0
011145	SUPPL     	86	Null	0
011145	SUPPL     	87	Null	0
011145	SUPPL     	88	Null	0
011145	SUPPL     	89	Null	0
011145	SUPPL     	98	Null	0
011153	SUPPL     	37	Null	0
011153	SUPPL     	39	Null	0
011153	SUPPL     	40	Null	0
011153	SUPPL     	42	Null	0
011153	SUPPL     	44	Null	0
011153	SUPPL     	47	Null	0
011153	SUPPL     	49	Null	0
011153	SUPPL     	52	Null	0
011153	SUPPL     	58	Null	0
011153	SUPPL     	59	Null	0
011153	SUPPL     	71	Null	0
011153	SUPPL     	75	Null	6
011153	SUPPL     	75	Null	15
011153	SUPPL     	75	Null	31
011153	SUPPL     	75	Null	7
011161	SUPPL     	40	Null	0
011161	SUPPL     	42	Null	0
011161	SUPPL     	43	Null	0
011161	SUPPL     	45	Null	0
011161	SUPPL     	46	Null	0
011161	SUPPL     	48	Null	0
011161	SUPPL     	50	Null	0
011161	SUPPL     	51	Null	0
011210	SUPPL     	11	Null	0
011210	SUPPL     	13	Null	0
011210	SUPPL     	14	Null	0
011210	SUPPL     	15	Null	0
011210	SUPPL     	19	Null	0
011210	SUPPL     	20	Null	0
011210	SUPPL     	21	Null	0
011210	SUPPL     	22	Null	0
011210	SUPPL     	26	Null	0
011210	SUPPL     	27	Null	0
011210	SUPPL     	32	Null	0
011210	SUPPL     	35	Null	0
011210	SUPPL     	37	Null	0
011210	SUPPL     	39	Null	0
011210	SUPPL     	40	Null	0
011210	SUPPL     	41	Null	0
011210	SUPPL     	53	Null	7
011210	SUPPL     	53	Null	6
011213	SUPPL     	16	Null	0
011213	SUPPL     	17	Null	0
011213	SUPPL     	18	Null	0
011213	SUPPL     	19	Null	0
011213	SUPPL     	20	Null	0
011213	SUPPL     	23	Null	0
011228	SUPPL     	7	Null	0
011245	SUPPL     	13	Null	0
011245	SUPPL     	16	Null	0
011245	SUPPL     	17	Null	0
011245	SUPPL     	18	Null	0
011245	SUPPL     	22	Null	0
011245	SUPPL     	26	Null	0
011245	SUPPL     	27	Null	0
011245	SUPPL     	28	Null	0
011245	SUPPL     	30	Null	0
011245	SUPPL     	32	Null	0
011265	SUPPL     	12	Null	0
011265	SUPPL     	15	Null	0
011265	SUPPL     	16	Null	0
011265	SUPPL     	21	Null	0
011265	SUPPL     	22	Null	0
011265	SUPPL     	23	Null	0
011265	SUPPL     	25	Null	0
011265	SUPPL     	31	Null	7
011265	SUPPL     	31	Null	6
011270	ORIG      	1	Null	0
011270	SUPPL     	16	Null	0
011270	SUPPL     	17	Null	0
011270	SUPPL     	19	Null	0
011270	SUPPL     	20	Null	0
011270	SUPPL     	21	Null	0
011283	SUPPL     	3	Null	0
011283	SUPPL     	37	Null	0
011283	SUPPL     	40	Null	0
011283	SUPPL     	43	Null	0
011287	SUPPL     	10	Null	0
011287	SUPPL     	12	Null	0
011287	SUPPL     	14	Null	0
011287	SUPPL     	15	Null	0
011287	SUPPL     	22	Null	6
011287	SUPPL     	22	Null	7
011287	SUPPL     	23	Null	6
011287	SUPPL     	23	Null	7
011287	SUPPL     	24	Null	0
011287	SUPPL     	26	Null	7
011287	SUPPL     	26	Null	15
011287	SUPPL     	26	Null	31
011287	SUPPL     	26	Null	6
011323	ORIG      	1	Null	0
011323	SUPPL     	12	Null	0
011323	SUPPL     	13	Null	0
011323	SUPPL     	15	Null	0
011323	SUPPL     	17	Null	0
011323	SUPPL     	18	Null	0
011323	SUPPL     	19	Null	0
011324	SUPPL     	7	Null	0
011324	SUPPL     	8	Null	0
011324	SUPPL     	9	Null	0
011324	SUPPL     	11	Null	0
011324	SUPPL     	13	Null	0
011324	SUPPL     	14	Null	0
011324	SUPPL     	15	Null	0
011324	SUPPL     	16	Null	0
011324	SUPPL     	17	Null	0
011324	SUPPL     	18	Null	0
011324	SUPPL     	19	Null	0
011324	SUPPL     	21	Null	0
011324	SUPPL     	23	Null	0
011324	SUPPL     	24	Null	0
011324	SUPPL     	25	Null	0
011324	SUPPL     	27	Null	0
011324	SUPPL     	29	Null	0
011324	SUPPL     	30	Null	0
011324	SUPPL     	33	Null	0
011325	ORIG      	1	Null	0
011338	ORIG      	1	Null	0
011338	SUPPL     	4	Null	0
011338	SUPPL     	5	Null	0
011338	SUPPL     	6	Null	0
011338	SUPPL     	7	Null	0
011338	SUPPL     	8	Null	0
011338	SUPPL     	9	Null	0
011338	SUPPL     	11	Null	0
011338	SUPPL     	13	Null	0
011338	SUPPL     	14	Null	0
011338	SUPPL     	15	Null	0
011338	SUPPL     	16	Null	0
011338	SUPPL     	17	Null	0
011338	SUPPL     	18	Null	0
011340	ORIG      	1	Null	0
011340	SUPPL     	5	Null	0
011340	SUPPL     	6	Null	0
011340	SUPPL     	7	Null	0
011340	SUPPL     	8	Null	0
011340	SUPPL     	9	Null	0
011340	SUPPL     	10	Null	0
011340	SUPPL     	11	Null	0
011340	SUPPL     	12	Null	0
011340	SUPPL     	13	Null	0
011340	SUPPL     	14	Null	0
011340	SUPPL     	15	Null	0
011340	SUPPL     	16	Null	0
011366	ORIG      	1	Orphan	5
011366	ORIG      	1	Null	25
011366	SUPPL     	15	Null	0
011366	SUPPL     	20	Null	0
011366	SUPPL     	21	Null	0
011366	SUPPL     	22	Null	0
011366	SUPPL     	24	Null	0
011366	SUPPL     	25	Null	0
011366	SUPPL     	26	Null	0
011366	SUPPL     	28	Null	0
011366	SUPPL     	29	Null	0
011366	SUPPL     	30	Null	15
011366	SUPPL     	30	Null	31
011366	SUPPL     	30	Null	6
011366	SUPPL     	30	Null	25
011366	SUPPL     	30	Null	7
011366	SUPPL     	30	Orphan	5
011366	SUPPL     	33	Null	7
011366	SUPPL     	33	Null	6
011366	SUPPL     	33	Orphan	5
011366	SUPPL     	33	Null	15
011366	SUPPL     	33	Null	25
011366	SUPPL     	33	Null	31
011386	SUPPL     	14	Null	0
011386	SUPPL     	19	Null	0
011386	SUPPL     	25	Null	0
011386	SUPPL     	26	Null	0
011386	SUPPL     	28	Null	0
011386	SUPPL     	29	Null	0
011386	SUPPL     	31	Null	0
011386	SUPPL     	32	Null	0
011386	SUPPL     	34	Null	0
011418	ORIG      	1	Null	0
011418	SUPPL     	11	Null	0
011418	SUPPL     	12	Null	0
011418	SUPPL     	13	Null	0
011418	SUPPL     	14	Null	0
011418	SUPPL     	15	Null	0
011418	SUPPL     	16	Null	0
011418	SUPPL     	17	Null	0
011418	SUPPL     	18	Null	0
011418	SUPPL     	19	Null	0
011418	SUPPL     	21	Null	0
011418	SUPPL     	22	Null	0
011418	SUPPL     	23	Null	0
011418	SUPPL     	25	Null	0
011459	SUPPL     	11	Null	0
011459	SUPPL     	34	Null	0
011459	SUPPL     	37	Null	0
011459	SUPPL     	38	Null	0
011459	SUPPL     	48	Null	6
011459	SUPPL     	48	Null	7
011459	SUPPL     	48	Null	15
011459	SUPPL     	48	Null	31
011459	SUPPL     	50	Null	6
011459	SUPPL     	50	Null	15
011459	SUPPL     	50	Null	31
011459	SUPPL     	50	Null	7
011459	SUPPL     	51	Null	6
011459	SUPPL     	51	Null	7
011459	SUPPL     	51	Null	15
011459	SUPPL     	51	Null	31
011467	SUPPL     	6	Null	0
011467	SUPPL     	10	Null	0
011467	SUPPL     	11	Null	0
011467	SUPPL     	12	Null	0
011467	SUPPL     	15	Null	0
011467	SUPPL     	16	Null	0
011467	SUPPL     	18	Null	0
011467	SUPPL     	19	Null	0
011467	SUPPL     	20	Null	0
011467	SUPPL     	24	Null	0
011467	SUPPL     	27	Null	0
011467	SUPPL     	28	Null	0
011467	SUPPL     	29	Null	0
011467	SUPPL     	30	Null	0
011483	SUPPL     	12	Null	0
011483	SUPPL     	13	Null	0
011483	SUPPL     	14	Null	0
011483	SUPPL     	27	Null	7
011483	SUPPL     	27	Null	6
011483	SUPPL     	27	Null	15
011483	SUPPL     	27	Null	31
011483	SUPPL     	29	Null	6
011483	SUPPL     	29	Null	15
011483	SUPPL     	29	Null	31
011483	SUPPL     	29	Null	7
011483	SUPPL     	30	Null	6
011483	SUPPL     	30	Null	7
011483	SUPPL     	30	Null	15
011483	SUPPL     	30	Null	31
011483	SUPPL     	31	Null	7
011483	SUPPL     	31	Null	6
011483	SUPPL     	31	Null	15
011483	SUPPL     	31	Null	31
011483	SUPPL     	32	Null	7
011483	SUPPL     	32	Null	6
011483	SUPPL     	32	Null	15
011483	SUPPL     	32	Null	31
011483	SUPPL     	33	Null	15
011483	SUPPL     	33	Null	31
011483	SUPPL     	33	Null	6
011483	SUPPL     	33	Null	7
011483	SUPPL     	34	Null	6
011483	SUPPL     	34	Null	15
011483	SUPPL     	34	Null	31
011483	SUPPL     	34	Null	7
011522	SUPPL     	10	Null	0
011522	SUPPL     	12	Null	0
011522	SUPPL     	13	Null	0
011522	SUPPL     	14	Null	0
011522	SUPPL     	16	Null	0
011522	SUPPL     	18	Null	0
011522	SUPPL     	19	Null	0
011522	SUPPL     	20	Null	0
011522	SUPPL     	21	Null	0
011522	SUPPL     	22	Null	0
011522	SUPPL     	23	Null	0
011522	SUPPL     	24	Null	0
011522	SUPPL     	25	Null	0
011522	SUPPL     	26	Null	0
011522	SUPPL     	27	Null	0
011522	SUPPL     	28	Null	0
011522	SUPPL     	29	Null	0
011522	SUPPL     	30	Null	0
011522	SUPPL     	41	Null	15
011522	SUPPL     	41	Null	31
011522	SUPPL     	41	Null	6
011522	SUPPL     	41	Null	7
011522	SUPPL     	42	Null	6
011522	SUPPL     	42	Null	7
011522	SUPPL     	42	Null	15
011522	SUPPL     	42	Null	31
011522	SUPPL     	43	Null	7
011522	SUPPL     	43	Null	6
011522	SUPPL     	43	Null	15
011522	SUPPL     	43	Null	31
011522	SUPPL     	44	Null	7
011522	SUPPL     	44	Null	6
011522	SUPPL     	44	Null	15
011522	SUPPL     	44	Null	31
011525	SUPPL     	9	Null	0
011525	SUPPL     	12	Null	0
011525	SUPPL     	13	Null	0
011525	SUPPL     	14	Null	0
011525	SUPPL     	15	Null	0
011525	SUPPL     	27	Null	7
011525	SUPPL     	27	Null	15
011525	SUPPL     	27	Null	31
011525	SUPPL     	27	Null	6
011525	SUPPL     	36	Null	6
011525	SUPPL     	36	Null	15
011525	SUPPL     	36	Null	31
011525	SUPPL     	36	Null	7
011529	SUPPL     	11	Null	0
011529	SUPPL     	12	Null	0
011529	SUPPL     	17	Null	0
011529	SUPPL     	21	Null	0
011529	SUPPL     	22	Null	0
011529	SUPPL     	23	Null	0
011529	SUPPL     	25	Null	0
011529	SUPPL     	26	Null	0
011529	SUPPL     	27	Null	0
011529	SUPPL     	28	Null	0
011529	SUPPL     	29	Null	0
011529	SUPPL     	32	Null	0
011529	SUPPL     	36	Null	0
011529	SUPPL     	41	Null	0
011529	SUPPL     	44	Null	0
011529	SUPPL     	45	Null	0
011529	SUPPL     	46	Null	0
011529	SUPPL     	47	Null	0
011529	SUPPL     	48	Null	0
011529	SUPPL     	49	Null	0
011529	SUPPL     	50	Null	0
011529	SUPPL     	51	Null	0
011529	SUPPL     	52	Null	0
011529	SUPPL     	53	Null	0
011552	ORIG      	1	Null	0
011552	SUPPL     	71	Null	0
011552	SUPPL     	110	Null	0
011552	SUPPL     	111	Null	0
011552	SUPPL     	112	Null	0
011552	SUPPL     	113	Null	0
011556	SUPPL     	31	Null	0
011556	SUPPL     	32	Null	0
011556	SUPPL     	33	Null	0
011556	SUPPL     	34	Null	0
011556	SUPPL     	35	Null	0
011556	SUPPL     	36	Null	0
011556	SUPPL     	37	Null	0
011556	SUPPL     	40	Null	0
011556	SUPPL     	41	Null	0
011556	SUPPL     	42	Null	0
011556	SUPPL     	43	Null	0
011556	SUPPL     	44	Null	0
011556	SUPPL     	46	Null	0
011556	SUPPL     	47	Null	0
011556	SUPPL     	48	Null	0
011556	SUPPL     	49	Null	0
011556	SUPPL     	50	Null	0
011556	SUPPL     	51	Null	0
011556	SUPPL     	52	Null	0
011556	SUPPL     	54	Null	0
011559	SUPPL     	10	Null	0
011559	SUPPL     	12	Null	0
011559	SUPPL     	24	Null	0
011559	SUPPL     	25	Null	0
011559	SUPPL     	26	Null	0
011559	SUPPL     	27	Null	0
011559	SUPPL     	33	Null	0
011559	SUPPL     	45	Null	7
011559	SUPPL     	45	Null	6
011559	SUPPL     	45	Null	15
011559	SUPPL     	47	Null	0
011559	SUPPL     	48	Null	0
011559	SUPPL     	51	Null	6
011559	SUPPL     	51	Null	15
011559	SUPPL     	51	Null	31
011559	SUPPL     	51	Null	7
011559	SUPPL     	57	Null	15
011559	SUPPL     	57	Null	31
011559	SUPPL     	57	Null	6
011559	SUPPL     	57	Null	7
011600	SUPPL     	10	Null	0
011600	SUPPL     	14	Null	0
011600	SUPPL     	15	Null	0
011600	SUPPL     	17	Null	0
011600	SUPPL     	18	Null	0
011600	SUPPL     	19	Null	0
011600	SUPPL     	22	Null	0
011600	SUPPL     	23	Null	0
011600	SUPPL     	24	Null	0
011600	SUPPL     	25	Null	0
011600	SUPPL     	29	Null	0
011600	SUPPL     	30	Null	0
011601	SUPPL     	17	Null	0
011601	SUPPL     	19	Null	0
011601	SUPPL     	20	Null	0
011601	SUPPL     	21	Null	0
011601	SUPPL     	23	Null	0
011601	SUPPL     	24	Null	0
011601	SUPPL     	25	Null	0
011601	SUPPL     	26	Null	0
011601	SUPPL     	28	Null	0
011601	SUPPL     	29	Null	0
011601	SUPPL     	32	Null	0
011601	SUPPL     	33	Null	0
011601	SUPPL     	37	Null	0
011601	SUPPL     	38	Null	0
011601	SUPPL     	39	Null	0
011601	SUPPL     	40	Null	0
011601	SUPPL     	42	Null	0
011601	SUPPL     	43	Null	0
011613	SUPPL     	8	Null	0
011613	SUPPL     	9	Null	0
011613	SUPPL     	12	Null	0
011613	SUPPL     	13	Null	0
011613	SUPPL     	14	Null	0
011613	SUPPL     	15	Null	0
011613	SUPPL     	18	Null	0
011613	SUPPL     	19	Null	0
011613	SUPPL     	20	Null	0
011613	SUPPL     	21	Null	0
011613	SUPPL     	27	Null	7
011613	SUPPL     	27	Null	6
011613	SUPPL     	27	Null	15
011613	SUPPL     	27	Null	31
011620	ORIG      	1	Null	0
011620	SUPPL     	9	Null	0
011620	SUPPL     	10	Null	0
011620	SUPPL     	11	Null	0
011620	SUPPL     	12	Null	0
011620	SUPPL     	13	Null	0
011620	SUPPL     	15	Null	0
011620	SUPPL     	16	Null	0
011620	SUPPL     	17	Null	0
011620	SUPPL     	18	Null	0
011620	SUPPL     	21	Null	0
011620	SUPPL     	22	Null	0
011620	SUPPL     	24	Null	0
011620	SUPPL     	26	Null	0
011635	SUPPL     	38	Null	0
011635	SUPPL     	40	Null	0
011635	SUPPL     	44	Null	0
011641	SUPPL     	43	Null	0
011641	SUPPL     	47	Null	0
011641	SUPPL     	49	Null	0
011641	SUPPL     	51	Null	0
011641	SUPPL     	52	Null	0
011641	SUPPL     	53	Null	0
011641	SUPPL     	54	Null	0
011641	SUPPL     	56	Null	0
011641	SUPPL     	57	Null	0
011641	SUPPL     	59	Null	0
011641	SUPPL     	65	Null	7
011641	SUPPL     	65	Null	6
011641	SUPPL     	66	Null	6
011641	SUPPL     	66	Null	7
011642	SUPPL     	12	Null	0
011664	SUPPL     	21	Null	0
011664	SUPPL     	25	Null	0
011664	SUPPL     	26	Null	0
011664	SUPPL     	30	Null	0
011664	SUPPL     	32	Null	0
011664	SUPPL     	35	Null	0
011664	SUPPL     	37	Null	0
011664	SUPPL     	41	Null	0
011664	SUPPL     	42	Null	0
011664	SUPPL     	43	Null	0
011664	SUPPL     	47	Null	0
011664	SUPPL     	53	Null	0
011664	SUPPL     	55	Null	0
011664	SUPPL     	57	Null	0
011664	SUPPL     	58	Null	0
011664	SUPPL     	60	Null	0
011664	SUPPL     	62	Null	9
011664	SUPPL     	63	Null	7
011664	SUPPL     	63	Null	6
011664	SUPPL     	63	Null	15
011664	SUPPL     	63	Null	31
011664	SUPPL     	64	Null	15
011664	SUPPL     	64	Null	31
011664	SUPPL     	64	Null	6
011664	SUPPL     	64	Null	7
011664	SUPPL     	65	Null	6
011664	SUPPL     	65	Null	15
011664	SUPPL     	65	Null	31
011664	SUPPL     	65	Null	7
011665	SUPPL     	5	Null	0
011665	SUPPL     	7	Null	0
011665	SUPPL     	8	Null	0
011665	SUPPL     	11	Null	0
011665	SUPPL     	14	Null	0
011665	SUPPL     	16	Null	0
011665	SUPPL     	17	Null	0
011665	SUPPL     	18	Null	0
011665	SUPPL     	19	Null	0
011665	SUPPL     	20	Null	0
011673	ORIG      	1	Null	0
011673	SUPPL     	9	Null	0
011673	SUPPL     	10	Null	0
011673	SUPPL     	11	Null	0
011673	SUPPL     	12	Null	0
011683	SUPPL     	7	Null	0
011683	SUPPL     	9	Null	0
011683	SUPPL     	10	Null	0
011683	SUPPL     	11	Null	0
011683	SUPPL     	12	Null	0
011683	SUPPL     	15	Null	0
011683	SUPPL     	21	Null	0
011685	SUPPL     	12	Null	0
011685	SUPPL     	14	Null	0
011685	SUPPL     	16	Null	0
011685	SUPPL     	18	Null	0
011685	SUPPL     	19	Null	0
011685	SUPPL     	21	Null	0
011685	SUPPL     	22	Null	0
011685	SUPPL     	23	Null	0
011685	SUPPL     	24	Null	0
011685	SUPPL     	26	Null	7
011685	SUPPL     	26	Null	31
011685	SUPPL     	26	Null	6
011685	SUPPL     	26	Null	15
011689	SUPPL     	6	Null	0
011689	SUPPL     	10	Null	0
011689	SUPPL     	13	Null	0
011689	SUPPL     	14	Null	0
011689	SUPPL     	15	Null	0
011689	SUPPL     	16	Null	0
011689	SUPPL     	17	Null	0
011689	SUPPL     	18	Null	0
011689	SUPPL     	19	Null	0
011689	SUPPL     	21	Null	0
011689	SUPPL     	25	Null	0
011702	SUPPL     	17	Null	0
011702	SUPPL     	18	Null	0
011702	SUPPL     	19	Null	0
011702	SUPPL     	24	Null	0
011702	SUPPL     	27	Null	0
011702	SUPPL     	30	Null	0
011702	SUPPL     	31	Null	0
011702	SUPPL     	32	Null	0
011702	SUPPL     	33	Null	0
011702	SUPPL     	37	Null	0
011702	SUPPL     	40	Null	7
011702	SUPPL     	40	Null	6
011702	SUPPL     	40	Null	15
011702	SUPPL     	40	Null	31
011707	ORIG      	1	Orphan	5
011707	SUPPL     	11	Null	14
011707	SUPPL     	13	Null	14
011707	SUPPL     	15	Null	14
011707	SUPPL     	16	Null	14
011707	SUPPL     	17	Null	14
011707	SUPPL     	20	Null	14
011707	SUPPL     	21	Null	14
011707	SUPPL     	22	Null	14
011707	SUPPL     	24	Null	14
011707	SUPPL     	25	Null	14
011707	SUPPL     	27	Null	14
011707	SUPPL     	28	Null	14
011707	SUPPL     	29	Null	14
011707	SUPPL     	36	Null	7
011707	SUPPL     	36	Null	6
011707	SUPPL     	36	Null	15
011707	SUPPL     	36	Null	31
011707	SUPPL     	37	Null	7
011707	SUPPL     	37	Null	6
011707	SUPPL     	37	Null	15
011707	SUPPL     	37	Null	31
011719	ORIG      	1	Orphan	5
011719	SUPPL     	21	Null	14
011719	SUPPL     	25	Null	14
011719	SUPPL     	27	Null	14
011719	SUPPL     	28	Null	14
011719	SUPPL     	29	Null	14
011719	SUPPL     	30	Null	14
011719	SUPPL     	31	Null	14
011719	SUPPL     	32	Null	14
011719	SUPPL     	33	Null	14
011719	SUPPL     	35	Null	14
011719	SUPPL     	36	Null	14
011719	SUPPL     	37	Null	14
011719	SUPPL     	38	Null	14
011719	SUPPL     	39	Null	14
011719	SUPPL     	43	Null	14
011719	SUPPL     	46	Null	14
011719	SUPPL     	47	Null	14
011719	SUPPL     	49	Null	14
011719	SUPPL     	50	Null	14
011719	SUPPL     	51	Null	14
011719	SUPPL     	52	Null	14
011719	SUPPL     	53	Null	14
011719	SUPPL     	54	Null	14
011719	SUPPL     	56	Null	14
011719	SUPPL     	58	Null	14
011719	SUPPL     	59	Null	14
011719	SUPPL     	63	Null	14
011719	SUPPL     	70	Null	14
011719	SUPPL     	71	Null	14
011719	SUPPL     	74	Null	14
011719	SUPPL     	75	Null	14
011719	SUPPL     	78	Null	14
011719	SUPPL     	79	Null	14
011719	SUPPL     	81	Null	14
011719	SUPPL     	83	Null	14
011719	SUPPL     	85	Null	14
011719	SUPPL     	86	Null	14
011719	SUPPL     	89	Null	14
011719	SUPPL     	94	Null	14
011719	SUPPL     	97	Null	14
011719	SUPPL     	98	Null	14
011719	SUPPL     	102	Null	14
011719	SUPPL     	107	Null	14
011719	SUPPL     	108	Null	14
011719	SUPPL     	117	Null	7
011719	SUPPL     	117	Null	15
011719	SUPPL     	117	Null	6
011719	SUPPL     	121	Null	14
011719	SUPPL     	122	Null	7
011719	SUPPL     	122	Null	15
011719	SUPPL     	122	Null	31
011719	SUPPL     	122	Null	6
011719	SUPPL     	124	Null	14
011719	SUPPL     	125	Null	6
011719	SUPPL     	125	Null	15
011719	SUPPL     	125	Null	31
011719	SUPPL     	125	Null	7
011719	SUPPL     	126	Null	6
011719	SUPPL     	126	Null	7
011719	SUPPL     	126	Null	15
011719	SUPPL     	126	Null	31
011719	SUPPL     	131	Null	7
011719	SUPPL     	131	Null	6
011719	SUPPL     	131	Null	15
011719	SUPPL     	131	Null	31
011721	SUPPL     	16	Null	0
011721	SUPPL     	22	Null	0
011721	SUPPL     	26	Null	0
011721	SUPPL     	27	Null	0
011722	SUPPL     	10	Null	0
011722	SUPPL     	11	Null	0
011722	SUPPL     	13	Null	0
011722	SUPPL     	14	Null	0
011722	SUPPL     	15	Null	0
011722	SUPPL     	16	Null	0
011722	SUPPL     	19	Null	0
011722	SUPPL     	20	Null	0
011722	SUPPL     	21	Null	0
011722	SUPPL     	22	Null	0
011722	SUPPL     	24	Null	0
011722	SUPPL     	28	Null	0
011730	SUPPL     	7	Null	0
011730	SUPPL     	9	Null	0
011730	SUPPL     	13	Null	0
011730	SUPPL     	14	Null	0
011730	SUPPL     	15	Null	0
011730	SUPPL     	22	Null	0
011730	SUPPL     	24	Null	0
011730	SUPPL     	27	Null	0
011730	SUPPL     	28	Null	0
011730	SUPPL     	29	Null	0
011730	SUPPL     	31	Null	15
011730	SUPPL     	31	Null	31
011730	SUPPL     	31	Null	7
011730	SUPPL     	31	Null	6
011730	SUPPL     	32	Null	6
011730	SUPPL     	32	Null	15
011730	SUPPL     	32	Null	31
011730	SUPPL     	32	Null	7
011738	ORIG      	1	Null	14
011738	SUPPL     	7	Null	14
011738	SUPPL     	10	Null	14
011738	SUPPL     	11	Null	14
011738	SUPPL     	12	Null	14
011738	SUPPL     	13	Null	14
011748	SUPPL     	16	Null	0
011748	SUPPL     	18	Null	0
011751	SUPPL     	79	Null	0
011751	SUPPL     	91	Null	0
011751	SUPPL     	97	Null	0
011751	SUPPL     	98	Null	0
011751	SUPPL     	99	Null	0
011757	SUPPL     	50	Null	0
011757	SUPPL     	54	Null	0
011757	SUPPL     	59	Null	0
011757	SUPPL     	64	Null	0
011757	SUPPL     	70	Null	0
011757	SUPPL     	72	Null	0
011757	SUPPL     	75	Null	0
011757	SUPPL     	78	Null	0
011757	SUPPL     	79	Null	0
011757	SUPPL     	97	Null	0
011757	SUPPL     	98	Null	0
011757	SUPPL     	102	Null	0
011757	SUPPL     	103	Null	6
011757	SUPPL     	103	Null	15
011757	SUPPL     	103	Null	31
011757	SUPPL     	103	Null	7
011757	SUPPL     	104	Null	6
011757	SUPPL     	104	Null	7
011757	SUPPL     	104	Null	15
011757	SUPPL     	104	Null	31
011757	SUPPL     	111	Null	31
011757	SUPPL     	111	Null	7
011757	SUPPL     	111	Null	6
011757	SUPPL     	111	Null	15
011757	SUPPL     	114	Null	6
011757	SUPPL     	114	Null	7
011757	SUPPL     	114	Null	15
011757	SUPPL     	114	Null	31
011757	SUPPL     	119	Null	6
011757	SUPPL     	119	Null	15
011757	SUPPL     	119	Null	31
011757	SUPPL     	119	Null	7
011757	SUPPL     	120	Null	6
011757	SUPPL     	120	Null	7
011757	SUPPL     	120	Null	15
011757	SUPPL     	120	Null	31
011777	ORIG      	1	Null	0
011777	SUPPL     	9	Null	0
011777	SUPPL     	10	Null	0
011777	SUPPL     	11	Null	0
011777	SUPPL     	12	Null	0
011777	SUPPL     	13	Null	0
011777	SUPPL     	14	Null	0
