MarketingStatusID	ApplNo	ProductNo
1	019696	001
3	019697	001
3	019697	002
3	019698	001
3	019698	002
3	019699	001
3	019699	002
3	019699	003
1	019699	004
3	019699	005
1	019699	006
1	019700	001
3	019708	001
3	019708	002
3	019708	003
1	019708	004
3	019708	005
3	019708	006
1	019710	001
3	019710	002
3	019710	003
1	019710	004
1	019710	005
1	019711	001
3	019712	001
3	019712	002
3	019713	001
3	019713	002
3	019713	003
3	019713	004
3	019713	005
3	019713	006
3	019714	001
3	019714	002
3	019714	003
3	019714	004
1	019715	001
3	019716	001
2	019717	001
2	019717	002
3	019718	001
3	019722	001
1	019726	001
3	019729	001
1	019732	001
3	019734	001
1	019734	002
1	019734	003
1	019734	004
3	019734	005
3	019735	001
3	019735	002
3	019735	003
1	019737	001
3	019746	002
3	019753	001
3	019753	002
3	019753	003
3	019757	001
1	019758	001
1	019758	002
1	019758	003
1	019758	004
1	019759	001
3	019762	001
3	019762	002
1	019763	001
1	019763	002
3	019763	003
3	019763	004
3	019764	001
1	019764	002
1	019764	003
3	019764	005
1	019766	001
1	019766	002
1	019766	003
1	019766	004
3	019766	005
2	019771	001
3	019773	001
3	019774	001
1	019774	002
1	019774	003
3	019775	001
3	019775	002
3	019776	001
1	019777	001
1	019777	002
1	019777	003
1	019777	004
1	019777	005
1	019777	006
3	019778	001
3	019778	002
3	019778	003
1	019779	001
1	019781	001
1	019781	002
3	019781	003
3	019784	001
1	019785	001
3	019785	003
3	019786	001
3	019786	002
3	019786	003
3	019786	004
1	019787	001
1	019787	002
1	019787	003
3	019790	001
3	019793	001
3	019794	001
3	019794	002
1	019795	001
1	019796	001
1	019797	001
1	019797	002
3	019798	001
3	019802	001
3	019802	002
3	019802	003
3	019802	005
1	019805	001
1	019805	002
3	019806	001
3	019807	001
3	019807	002
3	019810	001
3	019810	002
3	019810	003
3	019813	001
3	019813	002
3	019813	003
3	019813	004
3	019813	005
3	019813	006
3	019814	001
3	019815	001
3	019815	002
3	019815	003
3	019816	001
3	019816	002
3	019816	003
3	019817	001
3	019818	001
3	019819	001
3	019821	001
3	019821	002
3	019821	003
3	019821	004
2	019822	001
1	019824	001
1	019826	001
1	019826	002
1	019826	003
3	019826	004
3	019826	005
1	019826	006
1	019828	001
1	019829	001
1	019830	002
1	019830	003
1	019830	004
3	019832	003
3	019833	002
3	019834	001
3	019834	002
3	019834	004
3	019835	003
2	019835	004
3	019835	005
3	019835	006
3	019836	001
3	019836	002
3	019836	003
3	019837	001
3	019837	002
1	019839	001
1	019839	002
3	019839	003
3	019839	004
1	019839	005
1	019841	001
3	019842	001
3	019843	001
3	019844	001
1	019845	001
3	019847	001
3	019847	002
3	019847	003
3	019849	001
1	019851	001
1	019851	002
1	019851	003
1	019851	004
1	019853	001
3	019853	002
1	019854	001
3	019855	001
3	019856	001
3	019856	002
3	019857	001
3	019857	002
3	019858	001
2	019860	001
3	019862	001
3	019863	001
3	019864	001
1	019865	001
1	019865	002
1	019865	003
3	019865	004
1	019865	005
3	019867	001
1	019869	001
3	019870	001
2	019872	001
2	019872	002
1	019873	001
3	019879	002
3	019880	001
3	019880	002
3	019880	003
3	019881	001
1	019882	001
1	019884	001
1	019885	001
1	019885	002
1	019885	003
1	019885	004
1	019886	001
1	019887	001
3	019887	002
1	019888	001
1	019888	002
1	019888	003
3	019890	001
1	019891	001
1	019892	001
1	019892	002
1	019892	003
1	019893	001
3	019894	001
3	019897	001
3	019898	002
3	019898	003
3	019898	004
3	019898	008
2	019899	001
1	019901	001
1	019901	002
1	019901	003
1	019901	004
1	019904	001
1	019904	002
1	019904	003
1	019904	004
1	019904	005
1	019904	006
1	019906	001
1	019906	002
1	019906	003
3	019907	001
1	019908	001
1	019908	002
1	019909	001
1	019910	001
3	019912	001
3	019915	002
3	019915	003
3	019915	004
3	019916	001
3	019916	002
3	019917	001
2	019918	001
3	019919	001
1	019921	001
1	019922	001
3	019926	001
3	019927	001
3	019928	001
1	019931	001
3	019933	001
3	019937	002
2	019938	001
3	019940	001
1	019941	001
1	019942	001
1	019943	002
3	019946	001
1	019949	001
1	019949	002
1	019949	003
1	019949	004
3	019950	001
3	019950	002
3	019950	003
3	019950	004
3	019950	005
3	019950	006
1	019951	001
1	019952	001
1	019952	004
1	019952	005
1	019953	001
1	019955	001
1	019955	002
3	019957	001
3	019958	001
2	019959	001
3	019961	002
1	019962	001
1	019962	002
1	019962	003
1	019962	004
3	019963	001
3	019964	001
3	019966	001
3	019967	001
3	019968	001
1	019970	001
1	019970	002
1	019970	003
3	019971	001
3	019972	001
3	019976	001
3	019977	001
3	019977	002
3	019977	003
3	019977	004
3	019978	001
3	019978	002
3	019978	003
3	019979	001
3	019979	002
1	019981	001
3	019982	001
3	019982	002
3	019983	001
3	019983	002
3	019983	003
3	019983	004
2	019991	001
1	019992	001
1	019998	002
3	019999	001
3	020000	001
1	020001	001
1	020002	001
3	020004	001
3	020005	001
3	020005	002
3	020005	003
1	020006	001
1	020006	002
1	020006	003
1	020006	004
3	020007	001
3	020007	003
3	020010	001
3	020011	001
1	020011	002
3	020013	001
3	020014	001
1	020015	001
2	020021	002
3	020027	001
3	020027	003
1	020031	001
1	020031	002
1	020031	003
3	020031	004
1	020031	005
1	020032	001
3	020033	001
1	020033	002
1	020033	003
1	020033	004
3	020035	001
3	020036	001
3	020036	003
3	020036	004
3	020037	001
3	020038	001
1	020041	001
3	020044	001
3	020045	001
1	020047	001
3	020047	002
1	020047	003
1	020049	001
1	020049	002
1	020051	001
1	020051	002
3	020051	003
1	020051	004
3	020055	001
3	020055	002
3	020055	003
3	020056	001
3	020058	001
3	020059	001
3	020059	002
1	020062	001
1	020062	002
1	020062	003
1	020062	004
1	020062	005
3	020063	001
1	020064	001
2	020065	001
2	020066	002
2	020066	003
2	020066	004
1	020067	002
1	020067	003
1	020068	001
3	020070	001
3	020070	002
3	020070	003
3	020070	004
3	020071	001
3	020071	002
3	020073	001
3	020073	002
1	020074	001
1	020075	001
1	020075	002
1	020075	003
3	020076	001
3	020076	002
3	020076	003
2	020076	004
2	020076	005
2	020076	006
3	020079	001
1	020080	001
1	020080	002
1	020080	003
1	020083	001
3	020084	001
3	020087	001
3	020087	002
3	020087	003
3	020087	004
3	020087	005
3	020088	001
3	020089	001
3	020089	002
1	020090	001
1	020090	002
3	020091	001
3	020092	001
3	020092	002
3	020092	003
3	020095	001
3	020095	002
3	020098	001
3	020098	002
3	020098	003
3	020098	004
3	020098	005
3	020101	001
3	020103	001
3	020103	002
3	020103	003
1	020105	001
3	020107	001
2	020111	001
3	020114	001
1	020118	001
3	020119	001
3	020120	001
3	020121	001
1	020122	001
1	020123	001
3	020124	001
1	020125	001
1	020125	002
1	020125	003
1	020126	001
3	020130	001
3	020130	002
1	020131	001
1	020132	001
1	020132	002
1	020132	003
1	020134	001
3	020135	001
3	020135	002
3	020136	001
3	020136	002
3	020136	003
3	020136	004
3	020137	001
3	020137	002
1	020140	001
3	020140	002
3	020140	003
3	020142	001
3	020142	002
3	020144	001
3	020144	002
3	020144	003
3	020144	004
3	020144	005
1	020145	001
1	020145	002
1	020145	003
1	020145	004
1	020145	005
1	020145	006
3	020147	001
3	020147	002
3	020147	003
3	020147	004
3	020147	005
3	020147	006
3	020147	007
3	020147	008
3	020147	009
3	020147	010
1	020148	001
3	020151	001
3	020151	002
3	020151	003
3	020151	004
3	020151	005
3	020151	006
3	020152	001
3	020152	002
3	020152	003
3	020152	004
3	020152	005
3	020152	006
3	020154	002
3	020154	003
3	020154	004
3	020154	005
3	020154	006
3	020155	003
3	020155	004
3	020155	005
3	020155	006
3	020156	001
1	020161	001
1	020161	002
3	020161	003
1	020161	004
1	020161	005
1	020161	006
1	020162	001
1	020163	001
1	020163	002
1	020163	003
1	020164	001
1	020164	002
1	020164	003
1	020164	004
1	020164	005
3	020164	006
1	020164	007
1	020164	008
1	020164	009
2	020165	004
2	020165	005
2	020165	006
3	020166	001
1	020167	001
1	020167	002
1	020167	003
1	020167	004
1	020167	005
3	020168	001
3	020168	002
3	020169	001
1	020169	002
1	020171	001
1	020171	002
1	020171	003
3	020173	001
3	020173	002
3	020176	001
3	020177	001
1	020178	001
1	020178	002
1	020179	001
1	020179	002
1	020180	001
3	020181	001
1	020182	001
1	020183	001
1	020183	002
3	020183	003
1	020183	004
3	020184	001
3	020184	002
3	020184	003
1	020186	001
1	020186	002
1	020186	003
1	020189	001
1	020189	002
1	020189	003
1	020191	001
3	020192	001
1	020193	001
3	020195	001
3	020195	002
3	020195	003
3	020195	007
3	020198	001
3	020198	002
3	020198	003
3	020199	001
3	020199	002
3	020200	001
1	020201	001
1	020201	002
1	020201	003
1	020201	006
2	020204	002
3	020205	001
3	020207	001
1	020208	001
1	020209	001
3	020210	001
3	020210	002
3	020212	001
3	020212	002
1	020213	001
3	020214	001
3	020214	002
3	020214	003
1	020215	001
1	020215	002
1	020216	001
3	020219	001
1	020220	001
1	020220	002
3	020220	003
3	020220	004
3	020220	005
1	020221	001
3	020221	002
1	020222	001
3	020225	001
3	020225	002
3	020225	003
2	020226	001
3	020227	001
3	020227	002
3	020228	001
3	020229	001
3	020231	001
1	020232	001
3	020233	001
1	020234	001
1	020234	002
1	020234	003
1	020235	001
1	020235	002
1	020235	003
3	020236	001
1	020237	001
1	020237	002
3	020238	001
2	020238	002
3	020239	001
3	020239	002
3	020239	003
3	020239	004
3	020240	001
3	020240	002
3	020240	003
3	020240	004
1	020241	001
1	020241	002
1	020241	003
3	020241	004
1	020241	005
3	020241	006
3	020243	001
3	020243	002
3	020243	003
3	020243	004
1	020246	001
1	020248	001
3	020249	001
3	020250	001
3	020251	001
3	020251	002
3	020251	003
3	020254	001
1	020255	001
1	020255	003
1	020255	004
1	020255	005
1	020256	001
1	020258	001
3	020259	001
3	020261	001
3	020261	002
3	020262	001
1	020263	002
3	020263	003
3	020263	004
1	020263	005
1	020263	006
1	020263	007
1	020263	008
3	020264	001
2	020267	002
3	020269	001
3	020269	002
3	020269	003
1	020272	001
1	020272	002
1	020272	003
1	020272	004
3	020272	005
1	020272	007
1	020272	008
3	020273	001
3	020279	001
1	020280	001
1	020280	002
1	020280	003
3	020280	004
1	020280	005
1	020280	006
1	020280	007
1	020280	008
1	020280	009
1	020280	010
1	020280	011
1	020280	012
1	020280	013
3	020281	001
1	020281	002
3	020286	001
3	020286	002
1	020287	001
3	020287	002
1	020287	003
1	020287	004
1	020287	005
1	020287	006
3	020287	007
3	020287	008
1	020287	009
1	020287	010
1	020287	011
2	020288	002
3	020289	002
3	020291	001
3	020292	001
1	020297	001
1	020297	002
1	020297	003
1	020297	004
1	020298	001
3	020301	001
3	020301	002
3	020303	001
3	020303	002
3	020304	001
3	020305	001
3	020305	002
3	020306	001
3	020306	002
1	020309	001
1	020309	002
1	020309	003
1	020309	004
1	020309	005
2	020310	001
3	020312	001
3	020312	002
3	020313	002
1	020314	001
3	020315	001
3	020316	001
3	020316	002
3	020323	001
3	020323	002
3	020323	003
3	020323	004
3	020323	005
2	020325	001
2	020325	002
3	020326	001
3	020326	002
3	020327	001
1	020327	002
1	020327	003
1	020327	004
3	020328	001
3	020328	002
1	020329	001
1	020329	002
1	020329	003
1	020330	001
1	020330	002
1	020333	001
3	020333	002
1	020334	001
3	020336	001
3	020336	002
3	020337	001
3	020338	001
3	020340	001
3	020343	001
3	020343	002
3	020343	003
3	020343	004
3	020345	001
3	020346	001
3	020347	001
3	020347	002
3	020347	003
3	020347	004
1	020351	001
1	020351	002
1	020353	001
1	020353	002
1	020353	003
3	020355	001
3	020355	002
3	020356	001
3	020356	002
3	020356	003
3	020356	004
1	020356	005
3	020356	006
1	020356	007
1	020356	008
3	020357	001
3	020357	002
3	020357	003
3	020357	004
3	020357	005
3	020358	001
1	020358	002
1	020358	003
1	020358	004
3	020360	001
3	020363	001
3	020363	002
3	020363	003
1	020364	002
1	020364	003
1	020364	004
1	020364	005
1	020364	006
1	020364	007
1	020367	001
1	020367	002
1	020369	001
1	020372	001
1	020372	002
3	020374	001
3	020374	002
3	020374	003
3	020374	004
1	020375	001
1	020375	002
1	020375	003
1	020375	004
1	020375	005
1	020375	006
1	020375	007
3	020377	001
3	020378	001
3	020378	002
3	020378	003
1	020378	004
1	020378	005
1	020379	001
1	020379	002
3	020379	003
1	020379	004
2	020380	002
3	020381	001
3	020381	002
3	020381	003
3	020381	004
3	020381	005
1	020385	001
1	020386	001
1	020386	002
1	020386	003
1	020387	001
1	020387	002
1	020387	003
3	020388	001
3	020389	002
1	020392	001
1	020392	002
3	020393	001
3	020394	001
1	020397	001
3	020397	002
3	020398	001
1	020400	001
1	020401	001
1	020401	002
1	020401	003
1	020401	004
1	020401	005
1	020401	006
2	020402	001
2	020402	002
3	020403	001
1	020404	003
1	020405	001
1	020405	002
3	020405	003
1	020405	004
3	020405	005
3	020405	006
3	020406	001
1	020406	002
1	020408	001
3	020409	001
3	020410	001
1	020411	001
3	020412	001
3	020412	002
3	020412	003
3	020412	004
3	020412	005
3	020413	001
3	020414	001
1	020415	001
1	020415	002
3	020415	003
3	020416	001
3	020417	001
3	020418	001
3	020420	001
3	020421	001
1	020427	001
1	020428	001
3	020429	001
3	020430	001
3	020438	001
1	020439	001
1	020439	002
3	020441	002
3	020441	003
3	020443	001
3	020443	002
1	020444	001
1	020444	002
3	020448	001
3	020449	001
1	020449	003
1	020449	004
1	020449	005
1	020450	001
1	020451	001
3	020452	001
3	020452	002
3	020452	003
3	020452	004
1	020453	001
1	020457	001
1	020458	001
1	020458	002
3	020459	001
3	020459	002
3	020460	001
3	020460	002
3	020463	001
1	020465	001
2	020468	002
3	020469	001
2	020470	002
3	020471	001
1	020471	003
1	020472	001
3	020474	001
1	020475	001
1	020475	002
1	020475	003
1	020475	004
3	020476	001
1	020478	001
1	020479	001
3	020482	001
3	020482	002
3	020482	004
3	020484	001
2	020485	001
3	020486	001
1	020487	001
1	020487	002
1	020488	001
1	020488	002
3	020489	001
3	020489	002
1	020489	003
1	020489	004
3	020490	001
1	020491	001
1	020496	001
1	020496	002
1	020496	003
1	020497	001
1	020498	001
3	020499	001
1	020500	001
1	020503	001
1	020504	001
1	020505	001
1	020505	002
3	020505	003
1	020505	004
1	020505	005
3	020505	006
3	020506	001
3	020506	002
3	020506	003
3	020507	001
3	020508	001
3	020509	001
3	020509	002
3	020511	001
1	020512	001
2	020516	001
1	020517	001
1	020517	002
1	020517	003
3	020518	001
3	020518	002
1	020519	001
3	020520	001
1	020521	001
3	020522	001
3	020522	002
1	020522	003
1	020522	004
1	020522	005
3	020522	006
1	020524	001
3	020525	001
3	020526	002
1	020527	001
1	020527	002
1	020527	003
1	020527	004
1	020527	005
3	020528	001
3	020528	002
3	020528	003
1	020529	001
3	020530	001
1	020531	001
2	020532	001
1	020533	001
1	020533	002
1	020533	003
1	020533	004
1	020533	005
1	020533	006
1	020533	007
1	020533	008
1	020533	009
1	020533	010
1	020533	011
3	020533	012
3	020533	013
3	020536	001
3	020538	001
3	020538	002
3	020538	003
3	020538	004
1	020538	005
1	020538	006
1	020538	007
1	020538	008
1	020538	009
3	020539	001
1	020541	001
3	020542	001
3	020544	001
3	020545	001
3	020545	002
1	020547	001
1	020547	003
3	020548	001
3	020548	002
3	020548	003
3	020549	001
3	020549	002
3	020549	003
1	020550	001
1	020550	002
1	020551	001
1	020551	002
1	020551	003
3	020552	001
3	020552	002
1	020554	001
2	020555	001
3	020559	001
3	020560	001
3	020560	002
3	020560	003
3	020560	004
1	020560	005
1	020563	001
3	020563	002
1	020563	003
1	020563	004
1	020563	005
1	020564	001
1	020564	003
3	020569	001
3	020570	001
1	020571	001
1	020571	002
1	020571	003
1	020572	001
1	020573	001
3	020574	001
3	020575	001
3	020575	002
1	020576	001
1	020577	001
1	020578	001
1	020579	001
3	020580	001
3	020582	001
3	020582	002
1	020583	001
3	020584	001
3	020584	002
3	020584	003
3	020586	001
3	020586	002
1	020587	001
1	020588	001
2	020589	001
2	020589	002
3	020591	001
3	020591	002
3	020591	003
3	020591	004
1	020592	001
1	020592	002
1	020592	003
1	020592	004
1	020592	005
1	020592	006
3	020593	001
1	020596	001
1	020597	001
1	020599	001
1	020600	001
1	020600	002
3	020601	001
3	020601	003
2	020602	001
2	020603	001
1	020604	001
1	020604	002
1	020604	003
3	020604	004
3	020604	005
1	020605	001
3	020606	001
1	020607	001
1	020607	002
3	020608	001
1	020608	002
1	020608	003
1	020610	001
3	020611	001
1	020612	001
3	020613	001
1	020615	001
3	020615	002
3	020616	001
3	020616	002
3	020616	003
3	020616	004
3	020616	005
3	020616	006
3	020616	007
3	020616	008
3	020616	009
3	020616	010
3	020616	011
3	020616	012
1	020617	001
1	020617	002
3	020619	001
3	020622	001
1	020622	002
1	020622	003
1	020623	001
3	020623	002
3	020624	001
3	020624	002
3	020624	003
3	020625	001
1	020626	001
3	020626	002
1	020626	003
3	020627	001
3	020628	001
1	020629	001
1	020630	001
1	020630	002
1	020630	003
3	020631	001
3	020631	002
3	020632	001
3	020632	002
3	020632	003
3	020634	001
3	020634	002
3	020634	003
3	020635	001
3	020635	002
3	020635	003
3	020635	004
3	020635	005
1	020636	001
1	020637	001
3	020638	001
1	020639	001
1	020639	002
1	020639	003
3	020639	004
1	020639	005
1	020639	006
1	020639	007
2	020641	002
3	020641	003
1	020645	001
1	020646	001
1	020646	002
1	020646	003
3	020646	004
1	020646	005
3	020646	006
3	020646	007
3	020646	008
3	020647	001
1	020648	001
3	020648	002
3	020648	003
3	020648	004
3	020648	005
1	020648	006
1	020648	007
3	020649	001
1	020649	002
1	020649	003
1	020649	004
1	020649	005
1	020649	006
1	020649	007
3	020652	001
3	020655	001
3	020655	002
3	020655	003
3	020655	004
1	020657	001
3	020658	001
3	020658	002
3	020658	003
3	020658	004
3	020658	005
3	020658	006
3	020658	007
1	020659	001
1	020663	001
3	020664	001
3	020665	001
3	020665	002
1	020666	001
1	020667	001
1	020667	002
1	020667	003
3	020667	004
1	020667	005
1	020667	006
1	020667	007
3	020668	001
3	020668	002
2	020670	002
1	020671	001
1	020675	001
1	020675	002
2	020676	001
3	020677	001
1	020678	001
1	020678	002
1	020678	005
1	020678	008
1	020678	009
1	020678	011
1	020678	012
1	020678	016
1	020678	017
1	020678	018
1	020678	019
1	020678	021
3	020680	001
1	020682	001
1	020682	002
1	020682	003
3	020683	001
3	020683	002
3	020685	001
3	020685	003
3	020685	005
3	020685	006
3	020686	001
1	020687	001
2	020688	001
1	020690	001
1	020690	002
1	020692	001
1	020694	001
3	020695	001
3	020695	002
3	020695	003
3	020696	001
1	020697	001
3	020697	002
3	020698	001
1	020699	001
1	020699	002
3	020699	003
1	020699	004
1	020700	001
1	020700	002
1	020700	003
1	020700	004
1	020701	001
1	020701	002
1	020702	001
1	020702	002
1	020702	003
1	020702	004
2	020704	002
2	020704	003
3	020705	001
3	020705	002
3	020706	001
3	020707	001
1	020708	001
1	020710	001
3	020711	002
3	020711	003
1	020712	001
1	020712	002
1	020712	003
3	020713	001
1	020714	001
1	020715	001
3	020716	001
1	020717	001
1	020717	002
3	020718	001
3	020718	002
3	020719	001
3	020719	002
3	020719	003
3	020720	001
3	020720	002
3	020720	003
1	020723	001
1	020725	001
1	020725	002
1	020725	003
1	020725	004
1	020725	005
1	020726	001
1	020727	001
3	020729	001
3	020729	002
3	020729	003
3	020732	002
3	020732	003
3	020733	001
3	020733	002
1	020734	001
1	020734	002
1	020734	005
1	020734	007
1	020734	008
1	020734	010
1	020734	011
1	020734	014
1	020734	015
1	020734	016
1	020734	017
1	020734	018
3	020738	004
3	020738	005
3	020738	006
3	020740	001
3	020740	002
3	020740	003
3	020740	004
3	020740	005
3	020740	006
3	020741	001
3	020741	002
3	020741	003
1	020742	001
1	020743	001
1	020744	001
3	020745	001
1	020746	001
3	020746	002
2	020746	003
1	020747	001
1	020747	002
1	020747	003
1	020747	004
1	020747	005
1	020747	006
1	020748	001
3	020749	001
3	020750	001
3	020752	001
3	020752	002
1	020753	001
3	020755	001
3	020755	002
3	020755	003
1	020756	001
1	020757	001
1	020757	002
1	020757	003
3	020758	001
1	020758	002
1	020758	003
3	020758	004
3	020759	001
3	020759	002
3	020760	001
3	020760	002
3	020762	001
1	020763	001
1	020763	002
1	020764	001
1	020764	002
3	020764	003
1	020764	004
1	020766	001
3	020767	001
1	020768	001
1	020768	002
1	020769	001
1	020771	001
1	020771	002
1	020772	001
3	020773	001
1	020774	001
3	020776	001
3	020778	001
1	020779	001
1	020780	001
1	020780	002
3	020781	001
3	020781	002
1	020782	001
1	020782	002
3	020784	001
1	020785	001
1	020785	002
1	020785	003
1	020785	004
2	020786	002
1	020788	001
1	020789	001
3	020789	002
1	020789	003
3	020791	001
3	020792	001
1	020793	001
3	020793	002
1	020796	001
3	020799	001
3	020800	001
3	020800	002
1	020800	003
1	020800	004
3	020801	001
2	020801	002
2	020802	001
1	020803	001
1	020805	001
3	020808	001
1	020808	002
3	020809	001
3	020811	001
3	020812	001
2	020812	002
3	020813	001
3	020813	002
3	020813	003
3	020813	004
3	020813	005
1	020815	001
1	020816	001
1	020818	001
1	020818	002
1	020818	003
1	020818	004
1	020818	005
1	020819	001
1	020819	002
1	020819	003
1	020822	001
1	020822	002
1	020822	003
3	020822	004
3	020823	003
3	020823	004
3	020823	005
3	020823	006
1	020825	001
1	020825	002
1	020825	003
1	020825	004
2	020827	001
3	020828	001
1	020829	002
1	020830	001
1	020830	002
3	020831	001
2	020832	001
2	020832	002
2	020832	003
2	020832	004
2	020832	005
2	020832	006
2	020832	007
2	020832	008
1	020833	001
1	020833	002
1	020833	003
2	020834	001
1	020835	001
1	020835	002
1	020835	003
3	020835	004
1	020835	005
1	020837	001
1	020837	002
1	020837	003
1	020837	004
1	020838	001
1	020838	002
1	020838	003
1	020838	004
1	020839	001
1	020839	002
3	020841	001
1	020843	001
1	020843	002
1	020843	003
1	020844	001
1	020844	002
3	020844	003
3	020845	002
1	020845	003
3	020846	001
3	020847	001
3	020847	002
3	020847	003
3	020847	004
3	020847	005
1	020849	001
1	020850	001
1	020850	002
1	020850	003
1	020855	001
1	020857	001
1	020859	001
1	020859	002
3	020860	001
3	020860	002
1	020862	001
1	020862	002
1	020862	003
3	020863	001
3	020863	002
3	020864	001
1	020864	002
3	020865	001
1	020865	002
1	020866	001
3	020868	001
1	020869	001
1	020870	001
1	020870	002
3	020872	005
3	020872	006
2	020872	007
3	020872	008
3	020872	009
2	020872	010
1	020873	001
3	020874	001
1	020882	001
1	020882	002
1	020883	001
1	020884	001
3	020885	001
3	020885	002
3	020885	003
3	020885	004
1	020886	001
3	020887	001
2	020888	001
2	020889	001
2	020890	001
1	020892	001
1	020895	001
1	020895	002
1	020895	003
1	020896	001
1	020896	002
1	020897	001
1	020897	002
3	020897	003
1	020898	001
1	020899	001
3	020900	001
1	020901	001
2	020902	001
3	020903	001
1	020903	002
1	020905	001
1	020905	002
1	020905	003
3	020906	001
3	020906	002
1	020907	001
3	020907	002
3	020908	001
1	020908	002
3	020911	001
3	020911	002
3	020912	001
1	020912	002
3	020913	001
1	020913	002
1	020913	003
1	020918	001
1	020919	001
3	020920	001
3	020922	001
3	020923	001
1	020923	002
1	020923	003
1	020923	004
3	020925	001
3	020926	001
1	020927	001
1	020927	002
1	020927	003
1	020928	001
1	020929	001
1	020929	002
1	020929	003
1	020931	001
1	020931	002
1	020931	003
3	020932	001
3	020932	002
1	020933	001
1	020934	001
1	020936	001
1	020936	002
1	020936	003
3	020937	001
3	020937	002
3	020937	003
3	020937	004
1	020938	001
1	020938	002
3	020939	001
3	020939	002
3	020939	003
3	020939	004
3	020939	005
3	020939	006
2	020941	001
3	020942	001
1	020943	001
1	020943	002
1	020943	003
2	020944	001
2	020944	002
3	020945	001
3	020946	001
3	020947	001
1	020949	001
1	020949	002
3	020950	001
3	020951	001
1	020954	001
1	020955	001
2	020958	001
3	020961	001
3	020962	001
1	020963	001
1	020963	002
1	020965	001
3	020966	001
3	020968	001
1	020969	001
1	020971	001
1	020971	002
1	020972	001
3	020972	002
1	020972	003
3	020973	001
1	020973	002
3	020974	001
3	020974	002
3	020975	001
3	020976	001
3	020976	002
3	020976	003
3	020976	004
1	020977	001
1	020978	001
2	020980	001
1	020981	001
1	020981	002
1	020983	001
3	020984	001
3	020984	002
1	020985	001
1	020986	001
1	020986	002
1	020986	003
3	020986	004
3	020986	005
1	020987	001
1	020987	002
1	020988	001
1	020989	002
1	020990	001
3	020992	001
3	020992	002
3	020992	003
3	020992	004
3	020992	005
3	020997	001
3	020997	002
3	020997	003
1	020998	001
1	020998	002
1	020998	003
1	020998	004
3	021001	001
3	021001	002
1	021003	001
1	021004	001
3	021005	001
1	021006	001
3	021007	001
3	021007	002
1	021008	001
1	021008	002
1	021008	003
1	021009	001
1	021011	001
1	021011	002
1	021011	003
3	021012	001
1	021014	001
1	021014	002
1	021014	003
3	021015	001
3	021015	002
3	021015	003
1	021016	001
1	021016	002
1	021017	001
1	021017	002
3	021017	003
1	021018	001
1	021018	002
3	021018	003
3	021019	001
3	021019	002
1	021022	001
1	021023	001
1	021024	001
3	021025	001
1	021026	001
1	021027	001
1	021027	002
1	021029	001
1	021029	002
1	021029	003
1	021029	004
1	021029	005
1	021029	006
1	021035	001
1	021035	002
1	021035	003
1	021035	004
1	021036	001
3	021037	001
1	021038	001
1	021038	002
1	021038	003
1	021038	004
1	021038	005
3	021039	001
3	021040	001
3	021041	001
3	021042	001
3	021042	002
3	021042	003
3	021043	001
3	021044	001
3	021044	002
3	021044	003
3	021044	004
3	021045	001
3	021045	002
3	021046	001
3	021047	001
3	021047	002
3	021048	001
3	021048	002
3	021048	003
3	021052	001
3	021052	002
1	021055	001
1	021056	001
1	021057	001
1	021060	001
1	021060	002
3	021060	003
1	021060	004
1	021064	001
1	021064	002
3	021065	001
3	021065	002
3	021066	002
1	021067	001
1	021067	002
1	021068	001
1	021071	002
1	021071	003
3	021071	004
1	021073	001
1	021073	002
1	021073	003
2	021074	001
3	021076	001
1	021077	001
1	021077	002
1	021077	003
1	021078	001
1	021078	002
3	021079	001
1	021081	001
1	021081	002
3	021082	001
1	021083	001
3	021084	001
3	021085	001
1	021086	001
1	021086	002
1	021086	003
1	021086	004
1	021087	001
1	021087	002
1	021087	003
3	021088	001
1	021090	001
3	021092	001
1	021093	001
1	021093	002
1	021093	003
3	021097	001
1	021098	001
1	021102	001
1	021103	001
3	021105	001
1	021106	001
1	021106	002
1	021106	003
1	021106	004
1	021106	005
1	021107	001
1	021107	002
1	021108	001
1	021110	001
1	021110	002
3	021110	003
1	021110	004
1	021112	001
1	021113	001
1	021113	002
3	021114	001
1	021116	001
1	021116	002
1	021116	003
1	021116	004
1	021116	005
1	021116	006
1	021116	007
1	021116	008
1	021116	009
1	021116	010
1	021116	011
1	021116	012
1	021117	001
1	021119	001
3	021120	001
1	021121	001
1	021121	002
1	021121	003
1	021121	004
1	021123	001
2	021124	001
2	021124	002
3	021127	001
2	021128	001
1	021129	001
3	021130	001
1	021130	002
1	021131	001
3	021131	002
1	021131	003
1	021132	001
1	021134	001
1	021134	002
1	021134	003
1	021135	001
1	021135	002
3	021135	003
1	021135	004
3	021135	005
3	021136	001
1	021137	001
1	021137	002
1	021137	003
1	021137	004
1	021137	005
1	021137	006
1	021137	007
1	021137	008
1	021137	009
1	021137	010
1	021137	011
1	021137	012
2	021140	001
3	021141	001
1	021142	001
2	021143	001
3	021144	001
3	021144	002
3	021145	001
1	021146	001
1	021146	002
1	021146	003
3	021148	001
3	021148	002
3	021148	003
3	021148	004
3	021148	005
3	021148	006
3	021148	007
1	021148	008
1	021148	009
1	021148	010
1	021148	011
3	021149	001
1	021149	002
2	021150	002
1	021151	001
1	021151	002
1	021151	003
3	021151	005
3	021151	006
3	021151	007
